,Company Name,Datum,Status Rocket,Costs (Mio. USD),Status Mission,Site,Country,Rocket,Satellite
4092,RVSN USSR,"Sat Apr 13, 1963 11:00 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 14']
4093,RVSN USSR,"Sat Apr 06, 1963 03:01 UTC",StatusRetired,,Failure,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['DS-P1 #2']
4094,US Air Force,"Fri Apr 05, 1963 03:01 UTC",StatusRetired,,Failure,"['SLC-5, Vandenberg AFB, California']",[' USA'],['Scout X-3'],['Transit-5A 2']
4095,RVSN USSR,"Tue Apr 02, 1963 08:04 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['Luna 4']
4096,RVSN USSR,"Thu Mar 21, 1963 08:30 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2'],['Cosmos 13']
4097,US Air Force,"Tue Feb 19, 1963 16:33 UTC",StatusRetired,,Success,"['SLC-5, Vandenberg AFB, California']",[' USA'],['Scout X-3M'],['DSAP-1 F3 (Program 35)']
4098,RVSN USSR,"Sun Feb 03, 1963 09:29 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['E-6 n†\xad2 (Luna 4)']
4099,RVSN USSR,"Fri Jan 04, 1963 08:49 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['E-6 n†\xad1 (Luna 4)']
4100,RVSN USSR,"Sat Dec 22, 1962 09:24 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2'],['Cosmos 12']
4101,US Air Force,"Wed Dec 19, 1962 01:25 UTC",StatusRetired,,Success,"['SLC-5, Vandenberg AFB, California']",[' USA'],['Scout X-3'],['Transit-5A 1']
4102,General Dynamics,"Mon Dec 17, 1962 20:36 UTC",StatusRetired,,Failure,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Midas 6']
4103,NASA,"Sun Dec 16, 1962 14:33 UTC",StatusRetired,,Success,"['LA-3, Wallops Flight Facility, Virginia']",[' USA'],['Scout X-3'],['Explorer 16 (S-55B)']
4104,US Air Force,"Fri Dec 14, 1962 21:26 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['FTV 1156']
4105,US Air Force,"Thu Dec 13, 1962 23:30 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Delta B'],['Relay 1']
4106,US Air Force,"Thu Dec 13, 1962 04:07 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['Injun 3 & Others']
4107,US Air Force,"Tue Dec 04, 1962 21:30 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['FTV 1155']
4108,US Air Force,"Sat Nov 24, 1962 22:01 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1135']
4109,General Dynamics,"Sun Nov 11, 1962 20:17 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 11']
4110,US Air Force,"Mon Nov 05, 1962 22:04 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1136']
4111,RVSN USSR,"Sun Nov 04, 1962 15:35 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['2MV-3 n†\xad1 (Mars 2)']
4112,RVSN USSR,"Thu Nov 01, 1962 16:14 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['Mars 1']
4113,US Air Force,"Wed Oct 31, 1962 08:08 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor-DM21 Ablestar'],['ANNA 1B']
4114,US Air Force,"Sat Oct 27, 1962 23:15 UTC",StatusRetired,,Success,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Delta A'],['Explorer 15']
4115,US Air Force,"Fri Oct 26, 1962 16:14 UTC",StatusRetired,,Success,"['SLC-2W, Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['STARAD']
4116,RVSN USSR,"Thu Oct 25, 1962 07:00 UTC",StatusRetired,,Failure,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['1MS #2']
4117,RVSN USSR,"Wed Oct 24, 1962 17:55 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['2MV-4 n†\xad1 (Mars 1)']
4118,RVSN USSR,"Sat Oct 20, 1962 04:00 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 11']
4119,General Dynamics,"Thu Oct 18, 1962 16:59 UTC",StatusRetired,,Success,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Ranger 5']
4120,RVSN USSR,"Wed Oct 17, 1962 09:00 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2'],['Cosmos 10']
4121,US Air Force,"Tue Oct 09, 1962 18:35 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1134']
4122,NASA,"Wed Oct 03, 1962 09:13 UTC",StatusRetired,,Success,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Sigma 7 (MA-8)']
4123,US Air Force,"Tue Oct 02, 1962 22:11 UTC",StatusRetired,,Success,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Delta A'],['Explorer 14']
4124,US Air Force,"Sat Sep 29, 1962 23:34 UTC",StatusRetired,,Success,"['SLC-2W, Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['FTV 1154']
4125,US Air Force,"Sat Sep 29, 1962 06:05 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Alouette 1 & TAVE']
4126,RVSN USSR,"Thu Sep 27, 1962 09:40 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2'],['Cosmos 9']
4127,US Air Force,"Tue Sep 18, 1962 08:53 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['TIROS-6']
4128,US Air Force,"Mon Sep 17, 1962 23:46 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1133 & ERS-2']
4129,RVSN USSR,"Wed Sep 12, 1962 00:59 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['2MV-2 n†\xad1 (Venera 2)']
4130,US Air Force,"Sat Sep 01, 1962 20:39 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1132']
4131,RVSN USSR,"Sat Sep 01, 1962 02:12 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['2MV-1 n†\xad2 (Venera 2)']
4132,US Air Force,"Wed Aug 29, 1962 01:00 UTC",StatusRetired,,Success,"['SLC-2W, Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['FTV 1153']
4133,General Dynamics,"Mon Aug 27, 1962 06:53 UTC",StatusRetired,,Success,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Mariner 2']
4134,RVSN USSR,"Sat Aug 25, 1962 02:56 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['2MV-1 n†\xad1 (Venera 2)']
4135,US Air Force,"Thu Aug 23, 1962 11:44 UTC",StatusRetired,,Success,"['SLC-5, Vandenberg AFB, California']",[' USA'],['Scout X-2M'],['DSAP-1 F2 (Program 35)']
4136,RVSN USSR,"Sat Aug 18, 1962 15:00 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 8']
4137,RVSN USSR,"Sun Aug 12, 1962 08:02 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Vostok 4']
4138,RVSN USSR,"Sat Aug 11, 1962 08:30 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Vostok 3']
4139,General Dynamics,"Sun Aug 05, 1962 17:59 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 10']
4140,US Air Force,"Thu Aug 02, 1962 00:17 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['FTV 1152']
4141,RVSN USSR,"Sat Jul 28, 1962 09:18 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2'],['Cosmos 7']
4142,US Air Force,"Sat Jul 28, 1962 00:30 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1131']
4143,General Dynamics,"Sun Jul 22, 1962 09:21 UTC",StatusRetired,,Failure,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Mariner 1']
4144,US Air Force,"Sat Jul 21, 1962 00:56 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1130']
4145,General Dynamics,"Wed Jul 18, 1962 20:15 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 9']
4146,US Air Force,"Tue Jul 10, 1962 08:35 UTC",StatusRetired,,Success,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['Telstar 1']
4147,RVSN USSR,"Sat Jun 30, 1962 16:00 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 6']
4148,US Air Force,"Thu Jun 28, 1962 01:09 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-D'],['FTV 1151']
4149,US Air Force,"Sat Jun 23, 1962 00:30 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1129']
4150,US Air Force,"Tue Jun 19, 1962 12:19 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['TIROS-5']
4151,US Air Force,"Mon Jun 18, 1962 20:20 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 2312']
4152,General Dynamics,"Sun Jun 17, 1962 18:14 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 8']
4153,US Air Force,"Sat Jun 02, 1962 00:31 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor-DM18 Agena-A'],['FTV 1127 & Oscar 2']
4154,RVSN USSR,"Fri Jun 01, 1962 09:37 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2'],['Zenit-2 n†\xad3']
4155,US Air Force,"Wed May 30, 1962 01:00 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1128']
4156,RVSN USSR,"Mon May 28, 1962 03:00 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 5']
4157,NASA,"Thu May 24, 1962 12:45 UTC",StatusRetired,,Success,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Aurora 7 (MA-7)']
4158,US Air Force,"Thu May 24, 1962",StatusRetired,,Failure,"['SLC-5, Vandenberg AFB, California']",[' USA'],['Scout X-2M'],['DSAP-1 F1 (Program 35)']
4159,US Air Force,"Tue May 15, 1962 19:36 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1126']
4160,US Air Force,"Thu May 10, 1962 12:06 UTC",StatusRetired,,Failure,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Thor-DM21 Ablestar'],['ANNA 1A']
4161,General Dynamics,"Tue May 08, 1962 19:49 UTC",StatusRetired,,Failure,"['SLC-36A, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3C Centaur-A'],['AC-1 (Test Vehicle)']
4162,US Air Force,"Sun Apr 29, 1962 00:30 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 1125']
4163,General Dynamics,"Thu Apr 26, 1962 18:56 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 7']
4164,US Air Force,"Thu Apr 26, 1962 18:00 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['Ariel 1']
4165,NASA,"Thu Apr 26, 1962 10:49 UTC",StatusRetired,,Failure,"['LA-3, Wallops Flight Facility, Virginia']",[' USA'],['Scout X-2'],['Solrad 4B']
4166,RVSN USSR,"Thu Apr 26, 1962 10:02 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Cosmos 4']
4167,RVSN USSR,"Tue Apr 24, 1962 04:00 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 3']
4168,General Dynamics,"Mon Apr 23, 1962 20:50 UTC",StatusRetired,,Success,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Ranger 4']
4169,US Air Force,"Wed Apr 18, 1962 00:54 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 39']
4170,General Dynamics,"Mon Apr 09, 1962 15:04 UTC",StatusRetired,,Success,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Midas 5']
4171,RVSN USSR,"Fri Apr 06, 1962 17:15 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 2']
4172,RVSN USSR,"Fri Mar 16, 1962 11:59 UTC",StatusRetired,,Success,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['Cosmos 1']
4173,General Dynamics,"Wed Mar 07, 1962 22:10 UTC",StatusRetired,,Success,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 6']
4174,US Air Force,"Wed Mar 07, 1962 16:06 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['OSO-1']
4175,US Air Force,"Tue Feb 27, 1962 19:39 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 38']
4176,US Air Force,"Wed Feb 21, 1962 18:44 UTC",StatusRetired,,Partial Failure,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['FTV 2301']
4177,NASA,"Tue Feb 20, 1962 14:47 UTC",StatusRetired,,Success,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Friendship 7 (MA-6)']
4178,US Air Force,"Thu Feb 08, 1962 12:43 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['TIROS-4']
4179,General Dynamics,"Fri Jan 26, 1962 20:30 UTC",StatusRetired,,Partial Failure,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Ranger 3']
4180,US Air Force,"Wed Jan 24, 1962 09:30 UTC",StatusRetired,,Failure,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Thor-DM21 Ablestar'],['LOFTI-2A & Others']
4181,US Air Force,"Sat Jan 13, 1962 21:41 UTC",StatusRetired,,Failure,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 37']
4182,General Dynamics,"Fri Dec 22, 1961 19:12 UTC",StatusRetired,,Partial Failure,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 5']
4183,RVSN USSR,"Thu Dec 21, 1961 12:30 UTC",StatusRetired,,Failure,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['DS-1 2']
4184,US Air Force,"Tue Dec 12, 1961 20:40 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 36 & Oscar 1']
4185,RVSN USSR,"Mon Dec 11, 1961 09:39 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Zenit-2 n†\xad1']
4186,NASA,"Wed Nov 29, 1961 15:08 UTC",StatusRetired,,Success,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Mercury-Atlas 5 (MA-5)']
4187,General Dynamics,"Wed Nov 22, 1961 20:45 UTC",StatusRetired,,Failure,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 4']
4188,General Dynamics,"Sat Nov 18, 1961 08:12 UTC",StatusRetired,,Failure,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Ranger 2']
4189,US Air Force,"Wed Nov 15, 1961 22:26 UTC",StatusRetired,,Success,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Thor-DM21 Ablestar'],['Transit 4B & TRAAC']
4190,US Air Force,"Wed Nov 15, 1961 21:23 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 35']
4191,US Air Force,"Sun Nov 05, 1961 20:00 UTC",StatusRetired,,Failure,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 34']
4192,NASA,"Wed Nov 01, 1961 15:32 UTC",StatusRetired,,Failure,"['LC-18B, Cape Canaveral AFS, Florida']",[' USA'],['Blue Scout II'],['Mercury-Scout 1 (MS-1)']
4193,RVSN USSR,"Fri Oct 27, 1961 16:30 UTC",StatusRetired,,Failure,"['Mayak-2, Kapustin Yar']",[' Russia'],['Cosmos-2I (63S1)'],['DS-1 1']
4194,US Air Force,"Mon Oct 23, 1961 19:23 UTC",StatusRetired,,Failure,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 33']
4195,General Dynamics,"Sat Oct 21, 1961 13:53 UTC",StatusRetired,,Partial Failure,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Midas 4']
4196,US Air Force,"Fri Oct 13, 1961 19:22 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 32']
4197,US Air Force,"Sun Sep 17, 1961 21:00 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 31']
4198,NASA,"Wed Sep 13, 1961 14:04 UTC",StatusRetired,,Success,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Mercury-Atlas 4 (MA-4)']
4199,US Air Force,"Tue Sep 12, 1961 19:59 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 30']
4200,General Dynamics,"Sat Sep 09, 1961 19:28 UTC",StatusRetired,,Failure,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Samos 3']
4201,US Air Force,"Wed Aug 30, 1961 20:00 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 29']
4202,NASA,"Fri Aug 25, 1961 18:29 UTC",StatusRetired,,Partial Failure,"['LA-3, Wallops Flight Facility, Virginia']",[' USA'],['Scout X-1'],['Explorer 13']
4203,General Dynamics,"Wed Aug 23, 1961 10:04 UTC",StatusRetired,,Failure,"['LC-12, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-LV3 Agena-B'],['Ranger 1']
4204,US Air Force,"Wed Aug 16, 1961 03:21 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['Explorer 12']
4205,RVSN USSR,"Sun Aug 06, 1961 06:00 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Vostok 2']
4206,US Air Force,"Fri Aug 04, 1961 00:01 UTC",StatusRetired,,Failure,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 28']
4207,US Air Force,"Fri Jul 21, 1961 22:35 UTC",StatusRetired,,Failure,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 27']
4208,NASA,"Fri Jul 21, 1961 12:36 UTC",StatusRetired,,Success,"['LC-5, Cape Canaveral AFS, Florida']",[' USA'],['Mercury-Redstone'],['Liberty Bell 7 (MR-4)']
4209,General Dynamics,"Wed Jul 12, 1961 15:11 UTC",StatusRetired,,Success,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-LV3 Agena-B'],['Midas 3']
4210,US Air Force,"Wed Jul 12, 1961 10:25 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['TIROS-3']
4211,US Air Force,"Fri Jul 07, 1961 23:29 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 26']
4212,NASA,"Fri Jun 30, 1961 17:09 UTC",StatusRetired,,Failure,"['LA-3, Wallops Flight Facility, Virginia']",[' USA'],['Scout X-1'],['Explorer (S-55)']
4213,US Air Force,"Thu Jun 29, 1961 04:22 UTC",StatusRetired,,Success,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Thor-DM21 Ablestar'],"['Transit 4A, Injun 1 & GRAB-3']"
4214,US Air Force,"Fri Jun 16, 1961 23:02 UTC",StatusRetired,,Success,"['SLC-2E (75-1-1), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 25']
4215,US Air Force,"Thu Jun 08, 1961 21:16 UTC",StatusRetired,,Failure,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 24']
4216,NASA,"Fri May 05, 1961 14:34 UTC",StatusRetired,,Success,"['LC-5, Cape Canaveral AFS, Florida']",[' USA'],['Mercury-Redstone'],['Freedom 7 (MR-3)']
4217,NASA,"Tue Apr 25, 1961 16:15 UTC",StatusRetired,,Failure,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Mercury-Atlas 3 (MA-3)']
4218,RVSN USSR,"Wed Apr 12, 1961 06:07 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Vostok 1']
4219,US Air Force,"Sat Apr 08, 1961 19:21 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 23']
4220,US Air Force,"Thu Mar 30, 1961 20:34 UTC",StatusRetired,,Failure,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 22']
4221,US Air Force,"Sat Mar 25, 1961 15:17 UTC",StatusRetired,,Success,"['SLC-17A, Cape Canaveral AFS, Florida']",[' USA'],['Thor DM-19 Delta'],['Explorer 10']
4222,RVSN USSR,"Sat Mar 25, 1961 05:54 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Korabl-Sputnik 5']
4223,NASA,"Fri Mar 24, 1961 17:30 UTC",StatusRetired,,Success,"['LC-5, Cape Canaveral AFS, Florida']",[' USA'],['Mercury-Redstone'],['Mercury-Redstone BD (MR-BD)']
4224,RVSN USSR,"Thu Mar 09, 1961 06:29 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok'],['Korabl-Sputnik 4']
4225,US Air Force,"Wed Feb 22, 1961 03:45 UTC",StatusRetired,,Success,"['SLC-17B, Cape Canaveral AFS, Florida']",[' USA'],['Thor-DM21 Ablestar'],['Transit 3B & Lofti 1']
4226,NASA,"Tue Feb 21, 1961 14:12 UTC",StatusRetired,,Success,"['LC-14, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-D Mercury'],['Mercury-Atlas 2 (MA-2)']
4227,US Air Force,"Sat Feb 18, 1961 22:58 UTC",StatusRetired,,Success,"['SLC-1E (75-3-5), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 21']
4228,US Air Force,"Fri Feb 17, 1961 20:25 UTC",StatusRetired,,Success,"['SLC-1W (75-3-4), Vandenberg AFB, California']",[' USA'],['Thor DM-21 Agena-B'],['Discoverer 20']
4229,NASA,"Thu Feb 16, 1961 13:05 UTC",StatusRetired,,Success,"['LA-3, Wallops Flight Facility, Virginia']",[' USA'],['Scout X-1'],['Explorer 9 (S-56A)']
4230,RVSN USSR,"Sun Feb 12, 1961 00:34 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['Venera 1']
4231,RVSN USSR,"Sat Feb 04, 1961 01:18 UTC",StatusRetired,,Failure,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya'],['1VA n†\xad1 (Venera 1)']
